#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
tr_silk_road_1;Trading Post;;;;;;;;;;;;;x
tr_silk_road_1_desc;This is a small, but vibrant trading post where goods are exchanged.;;;;;;;;;;;;;x
tr_silk_road_2;Trade Route Market;;;;;;;;;;;;;x
tr_silk_road_2_desc;This trading post has grown into a large marketplace, attracting more merchants who prefer to stay here and trade.;;;;;;;;;;;;;x
tr_silk_road_3;Major Trade Hub;;;;;;;;;;;;;x
tr_silk_road_3_desc;This major trading centre attracts merchants from all over to trade their wares. A plethora of goods and services can be found here, and a myriad of languages echo through the many streets and alleys.;;;;;;;;;;;;;x
tr_silk_road_garrison_1_desc;A small band of local mercenaries are stationed in this trade post, acting as guards and protecting the traders from outside threats.;;;;;;;;;;;;;x
tr_silk_road_garrison_2_desc;Plenty of mercenaries are permanently stationed in this trade post, acting as guards and protecting the traders from outside threats.;;;;;;;;;;;;;x
tr_silk_road_garrison_3_desc;An enormous amount of mercenaries are permanently stationed in this trade post, acting as guards and protecting the traders from outside threats.;;;;;;;;;;;;;x
tr_silk_road_office_1_desc;This is a rudimentary but effective trade office, controlling all trade that passes by the trade post.;;;;;;;;;;;;;x
tr_silk_road_office_2_desc;The trade offices have been rebuilt and are now a permanent fixture on this part of the trade road.;;;;;;;;;;;;;x
tr_silk_road_office_3_desc;This is an extensive network of grand trade offices, which not only controls the flow of wares in and out of the trade post, but also acts to promote the glory of their owner.;;;;;;;;;;;;;x
tr_port_1_desc;Merchants declare their goods at this tolling booth, parting ways with some of their wealth while passing through.;;;;;;;;;;;;;x
tr_port_2_desc;Merchant load and off-load large amounts of goods at this tolling booth, granting the owner respectable sums of gold.;;;;;;;;;;;;;x
tr_port_3_desc;The many merchants of this trade post are heavily regulated and forced to provide the owner with large amounts of money merely for passing through.;;;;;;;;;;;;;x
tr_garrison_1_desc;A small garrison stands vigil over the trade post to deter bandits and foreign threats.;;;;;;;;;x
tr_garrison_2_desc;A garrison stands vigil over the trade post to deter bandits and foreign threats.;;;;;;;;;x
tr_garrison_3_desc;A large garrison stands vigil over the trade post to deter bandits and foreign threats.;;;;;;;;;x
tr_port_1;Toll Booth;;;;;;;;;;;;;x
tr_port_2;Toll Booth;;;;;;;;;;;;;x
tr_port_3;Toll Booth;;;;;;;;;;;;;x
tr_silver_mine_1;Silver Mine;;;;;;;;;;;;;x
tr_silver_mine_2;Silver Mine;;;;;;;;;;;;;x
tr_silver_mine_3;Silver Mine;;;;;;;;;;;;;x
tr_silver_mine_1_desc;A mine where precious silver ore can be extracted.;;;;;;;;;x
tr_silver_mine_2_desc;A mine where precious silver ore can be extracted.;;;;;;;;;x
tr_silver_mine_3_desc;A mine where precious silver ore can be extracted.;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
